patient_id,split
P35436,validation
P35437,train
P35438,train
P35439,train
P35440,train
P35441,train
P35442,train
P35443,train
P35444,validation
P35445,train
P35446,train
P35447,train
P35448,train
P35449,train
P35450,test
P35451,train
P35452,train
P35453,train
P35454,train
P35455,train
P35456,train
P35457,train
P35458,train
P35459,validation
P35460,train
P35461,train
P35462,train
P35463,test
P35464,train
P35465,train
P35466,train
P35467,train
P35468,train
P35469,train
P35470,train
P35471,train
P35472,train
P35473,train
P35474,train
P35475,train
P35476,test
P35477,train
P35478,train
P35479,train
P35480,train
P35481,train
P35482,train
P35483,validation
P35484,train
P35485,test
P35486,train
P35487,train
P35488,train
P35489,train
P35490,validation
P35491,train
P35492,validation
P35493,train
P35494,train
P35495,train
P35496,train
P35497,train
P35498,validation
P35499,train
P35500,validation
P35501,test
P35502,validation
P35503,validation
P35504,train
P35505,train
P35506,train
P35507,train
P35508,train
P35509,train
P35510,train
P35511,train
P35512,train
P35513,test
P35514,train
P35515,validation
P35516,train
P35517,test
P35518,train
P35519,train
P35520,train
P35521,train
P35522,train
P35523,train
P35524,train
P35525,train
P35526,train
P35527,train
P35528,train
P35529,validation
P35530,train
P35531,train
P35532,train
P35533,train
P35534,train
P35535,train
P35536,train
P35537,train
P35538,train
P35539,train
P35540,train
P35541,train
P35542,train
P35543,train
P35544,train
P35545,test
P35546,train
P35547,test
P35548,train
P35549,train
P35550,train
P35551,train
P35552,train
P35553,train
P35554,train
P35555,train
P35556,train
P35557,train
P35558,validation
P35559,train
P35560,train
P35561,test
P35562,validation
P35563,validation
P35564,train
P35565,train
P35566,train
P35567,validation
P35568,train
P35569,train
P35570,train
P35571,train
P35572,train
P35573,train
P35574,train
P35575,train
P35576,train
P35577,train
P35578,train
P35579,train
P35580,train
P35581,test
P35582,train
P35583,train
P35584,train
P35585,validation
P35586,test
P35587,train
P35588,train
P35589,train
P35590,train
P35591,test
P35592,train
P35593,train
P35594,test
P35595,train
P35596,train
P35597,train
P35598,test
P35599,train
P35600,train
P35601,train
P35602,train
P35603,train
P35604,train
P35605,train
P35606,validation
P35607,train
P35608,train
P35609,train
P35610,train
P35611,train
P35612,train
P35613,test
P35614,train
P35615,train
P35616,train
P35617,train
P35618,test
P35619,train
P35620,train
P35621,train
P35622,train
P35623,train
P35624,test
P35625,train
P35626,train
P35627,train
P35628,train
P35629,train
P35630,test
P35631,train
P35632,train
P35633,train
P35634,train
P35635,train
P35636,train
P35637,train
P35638,train
P35639,train
P35640,train
P35641,train
P35642,train
P35643,train
P35644,train
P35645,train
P35646,train
P35647,train
P35648,train
P35649,train
P35650,train
P35651,train
P35652,test
P35653,train
P35654,test
P35655,train
P35656,train
P35657,validation
P35658,validation
P35659,train
P35660,train
P35661,train
P35662,train
P35663,validation
P35664,train
P35665,train
P35666,train
P35667,train
P35668,train
P35669,validation
P35670,validation
P35671,test
P35672,train
P35673,train
P35674,train
P35675,train
P35676,train
P35677,train
P35678,train
P35679,train
P35680,train
P35681,train
P35682,train
P35683,train
P35684,train
P35685,train
P35686,test
P35687,train
P35688,train
P35689,test
P35690,train
P35691,train
P35692,train
P35693,train
P35694,validation
P35695,train
P35696,train
P35697,test
P35698,train
P35699,train
P35700,train
P35701,train
P35702,validation
P35703,test
P35704,train
P35705,train
P35706,train
P35707,train
P35708,validation
P35709,test
P35710,train
P35711,train
P35712,train
P35713,train
P35714,test
P35715,validation
P35716,train
P35717,test
P35718,validation
P35719,train
P35720,test
P35721,train
P35722,train
P35723,validation
P35724,train
P35725,validation
P35726,validation
P35727,train
P35728,train
P35729,train
P35730,train
P35731,train
P35732,validation
P35733,train
P35734,train
P35735,train
P35736,train
P35737,train
P35738,train
P35739,train
P35740,train
P35741,train
P35742,validation
P35743,train
P35744,validation
P35745,train
P35746,train
P35747,train
P35748,train
P35749,train
P35750,train
P35751,train
P35752,validation
P35753,train
P35754,train
P35755,train
P35756,validation
P35757,train
P35758,train
P35759,train
P35760,train
P35761,train
P35762,test
P35763,test
P35764,train
P35765,train
P35766,validation
P35767,test
P35768,train
P35769,train
P35770,train
P35771,validation
P35772,train
P35773,train
P35774,train
P35775,train
P35776,train
P35777,train
P35778,train
P35779,train
P35780,train
P35781,train
P35782,train
P35783,train
P35784,test
P35785,train
P35786,train
P35787,train
P35788,test
P35789,train
P35790,train
P35791,train
P35792,train
P35793,train
P35794,train
P35795,test
P35796,train
P35797,train
P35798,train
P35799,train
P35800,train
P35801,train
P35802,validation
P35803,train
P35804,validation
P35805,validation
P35806,train
P35807,train
P35808,train
P35809,validation
P35810,train
P35811,test
P35812,train
P35813,train
P35814,train
P35815,train
P35816,train
P35817,train
P35818,train
P35819,train
P35820,train
P35821,train
P35822,train
P35823,test
P35824,validation
P35825,test
P35826,train
P35827,train
P35828,train
P35829,train
P35830,train
P35831,train
P35832,train
P35833,validation
P35834,train
P35835,train
P35836,test
P35837,train
P35838,validation
P35839,train
P35840,train
P35841,train
P35842,validation
P35843,train
P35844,validation
P35845,train
P35846,train
P35847,train
P35848,train
P35849,validation
P35850,train
P35851,train
P35852,train
P35853,train
P35854,train
P35855,train
P35856,train
P35857,train
P35858,train
P35859,train
P35860,train
P35861,train
P35862,train
P35863,train
P35864,train
P35865,train
P35866,train
P35867,train
P35868,train
P35869,train
P35870,train
P35871,train
P35872,train
P35873,train
P35874,train
P35875,train
P35876,train
P35877,train
P35878,train
P35879,test
P35880,train
P35881,validation
P35882,train
P35883,train
P35884,train
P35885,train
P35886,train
P35887,train
P35888,test
P35889,train
P35890,train
P35891,train
P35892,train
P35893,train
P35894,train
P35895,train
P35896,train
P35897,train
P35898,test
P35899,train
P35900,train
P35901,train
P35902,train
P35903,train
P35904,train
P35905,train
P35906,train
P35907,train
P35908,train
P35909,train
P35910,train
P35911,validation
P35912,test
P35913,train
P35914,train
P35915,train
P35916,train
P35917,train
P35918,train
P35919,train
P35920,train
P35921,test
P35922,train
P35923,train
P35924,test
P35925,train
P35926,train
P35927,train
P35928,train
P35929,train
P35930,train
P35931,test
P35932,train
P35933,train
P35934,train
P35935,test
P35936,test
P35937,train
P35938,train
P35939,train
P35940,train
P35941,train
P35942,train
P35943,train
P35944,train
P35945,train
P35946,train
P35947,train
P35948,train
P35949,train
P35950,train
P35951,test
P35952,train
P35953,train
P35954,test
P35955,validation
P35956,train
P35957,train
P35958,train
P35959,train
P35960,train
P35961,train
P35962,train
P35963,validation
P35964,train
P35965,test
P35966,train
P35967,test
P35968,train
P35969,train
P35970,train
P35971,train
P35972,train
P35973,train
P35974,train
P35975,train
P35976,train
P35977,train
P35978,test
P35979,train
P35980,train
P35981,validation
P35982,train
P35983,test
P35984,train
P35985,train
P35986,train
P35987,train
P35988,train
P35989,train
P35990,train
P35991,train
P35992,test
P35993,validation
P35994,train
P35995,train
P35996,validation
P35997,train
P35998,train
P35999,train
P36000,train
P36001,train
P36002,train
P36003,train
P36004,test
P36005,train
P36006,train
P36007,train
P36008,train
P36009,train
P36010,train
P36011,train
P36012,validation
P36013,train
P36014,test
P36015,train
P36016,train
P36017,train
P36018,validation
P36019,train
P36020,train
P36021,train
P36022,train
P36023,train
P36024,train
P36025,train
P36026,train
P36027,train
P36028,train
P36029,train
P36030,train
P36031,train
P36032,train
P36033,train
P36034,train
P36035,train
P36036,train
P36037,train
P36038,train
P36039,train
P36040,train
P36041,validation
P36042,train
P36043,test
P36044,train
P36045,train
P36046,train
P36047,train
P36048,train
P36049,test
P36050,train
P36051,test
P36052,test
P36053,validation
P36054,train
P36055,train
P36056,train
P36057,train
P36058,train
P36059,train
P36060,validation
P36061,train
P36062,train
P36063,train
P36064,train
P36065,train
P36066,train
P36067,train
P36068,train
P36069,train
P36070,test
P36071,test
P36072,test
P36073,train
P36074,train
P36075,train
P36076,validation
P36077,train
P36078,train
P36079,train
P36080,test
P36081,test
P36082,train
P36083,train
P36084,train
P36085,validation
P36086,train
P36087,train
P36088,validation
P36089,validation
P36090,train
P36091,train
P36092,train
P36093,train
P36094,train
P36095,train
P36096,validation
P36097,validation
P36098,train
P36099,train
P36100,train
P36101,train
P36102,validation
P36103,test
P36104,test
P36105,train
P36106,train
P36107,train
P36108,train
P36109,train
P36110,train
P36111,train
P36112,train
P36113,validation
P36114,train
P36115,train
P36116,train
P36117,train
P36118,train
P36119,train
P36120,train
P36121,train
P36122,train
P36123,train
P36124,train
P36125,train
P36126,train
P36127,test
P36128,train
P36129,train
P36130,train
P36131,train
P36132,train
P36133,train
P36134,train
P36135,train
P36136,train
P36137,train
P36138,train
P36139,train
P36140,train
P36141,train
P36142,test
P36143,validation
P36144,validation
P36145,train
P36146,validation
P36147,train
P36148,train
P36149,train
P36150,test
P36151,test
P36152,train
P36153,train
P36154,train
P36155,train
P36156,test
P36157,train
P36158,train
P36159,validation
P36160,train
P36161,train
P36162,train
P36163,train
P36164,train
P36165,validation
P36166,train
P36167,validation
P36168,train
P36169,train
P36170,validation
P36171,train
P36172,train
P36173,train
P36174,train
P36175,train
P36176,train
P36177,train
P36178,train
P36179,train
P36180,train
P36181,train
P36182,train
P36183,train
P36184,test
P36185,train
P36186,train
P36187,validation
P36188,train
P36189,train
P36190,train
P36191,test
P36192,train
P36193,train
P36194,validation
P36195,train
P36196,train
P36197,train
P36198,train
P36199,train
P36200,train
P36201,train
P36202,train
P36203,train
P36204,train
P36205,train
P36206,train
P36207,train
P36208,test
P36209,validation
P36210,train
P36211,train
P36212,train
P36213,train
P36214,train
P36215,train
P36216,train
P36217,train
P36218,train
P36219,test
P36220,validation
P36221,train
P36222,train
P36223,validation
P36224,train
P36225,train
P36226,train
P36227,train
P36228,train
P36229,train
P36230,train
P36231,train
P36232,validation
P36233,test
P36234,train
P36235,train
P36236,test
P36237,validation
P36238,train
P36239,train
P36240,train
P36241,train
P36242,train
P36243,train
P36244,train
P36245,train
P36246,train
P36247,train
P36248,train
P36249,train
P36250,train
P36251,validation
P36252,train
P36253,train
P36254,train
P36255,train
P36256,train
P36257,train
P36258,train
P36259,train
P36260,train
P36261,train
P36262,test
P36263,train
P36264,train
P36265,train
P36266,train
P36267,train
P36268,train
P36269,test
P36270,train
P36271,train
P36272,train
P36273,train
P36274,train
P36275,train
P36276,train
P36277,train
P36278,train
P36279,train
P36280,train
P36281,train
P36282,train
P36283,train
P36284,validation
P36285,validation
P36286,train
P36287,train
P36288,train
P36289,train
P36290,train
P36291,train
P36292,train
P36293,validation
P36294,train
P36295,train
P36296,validation
P36297,train
P36298,train
P36299,validation
P36300,train
P36301,train
P36302,train
P36303,train
P36304,train
P36305,validation
P36306,test
P36307,train
P36308,train
P36309,test
P36310,train
P36311,train
P36312,train
P36313,test
P36314,train
P36315,validation
P36316,train
P36317,train
P36318,train
P36319,train
P36320,train
P36321,train
P36322,train
P36323,train
P36324,train
P36325,train
P36326,train
P36327,train
P36328,train
P36329,train
P36330,train
P36331,train
P36332,train
P36333,train
P36334,validation
P36335,train
P36336,train
P36337,train
P36338,train
P36339,test
P36340,train
P36341,train
P36342,train
P36343,test
P36344,train
P36345,train
P36346,test
P36347,train
P36348,validation
P36349,train
P36350,train
P36351,validation
P36352,test
P36353,train
P36354,train
P36355,train
P36356,train
P36357,test
P36358,train
P36359,train
P36360,test
P36361,train
P36362,validation
P36363,test
P36364,train
P36365,train
P36366,train
P36367,train
P36368,validation
P36369,train
P36370,train
P36371,train
P36372,train
P36373,train
P36374,train
P36375,train
P36376,train
P36377,train
P36378,train
P36379,train
P36380,test
P36381,train
P36382,test
P36383,train
P36384,train
P36385,train
P36386,train
P36387,train
P36388,validation
P36389,train
P36390,train
P36391,train
P36392,train
P36393,validation
P36394,train
P36395,train
P36396,train
P36397,train
P36398,train
P36399,train
P36400,train
P36401,train
P36402,train
P36403,train
P36404,test
P36405,validation
P36406,train
P36407,train
P36408,train
P36409,train
P36410,train
P36411,train
P36412,train
P36413,train
P36414,train
P36415,train
P36416,train
P36417,train
P36418,train
P36419,train
P36420,train
P36421,train
P36422,validation
P36423,train
P36424,train
P36425,test
P36426,train
P36427,train
P36428,validation
P36429,train
P36430,train
P36431,train
P36432,train
P36433,train
P36434,train
P36435,train
P36436,train
P36437,train
P36438,train
P36439,train
P36440,train
P36441,train
P36442,train
P36443,train
P36444,train
P36445,train
P36446,test
P36447,train
P36448,test
P36449,train
P36450,train
P36451,train
P36452,train
P36453,train
P36454,train
P36455,train
P36456,train
P36457,validation
P36458,train
P36459,train
P36460,train
P36461,train
P36462,train
P36463,train
P36464,train
P36465,train
P36466,train
P36467,train
P36468,train
P36469,train
P36470,train
P36471,train
P36472,train
P36473,train
P36474,test
P36475,train
P36476,validation
P36477,validation
P36478,train
P36479,test
P36480,train
P36481,train
P36482,train
P36483,validation
P36484,validation
P36485,train
P36486,train
P36487,test
P36488,train
P36489,train
P36490,train
P36491,validation
P36492,test
P36493,train
P36494,validation
P36495,train
P36496,train
P36497,train
P36498,test
